Unnamed: 0,Brand,Model,YOM,Engine (cc),Gear,Fuel Type,Millage(KM),Town,Date,Leasing,Condition,AIR CONDITION,POWER STEERING,POWER MIRROR,POWER WINDOW,Price,Car_Age,Market_Segment
8032,TOYOTA,COROLLA AE100,1993,1500.0,Manual,Petrol,352000.0,Kuliyapitiya,2024-12-08,No Leasing,USED,Available,Available,Available,Available,24.0,32,3
8033,TOYOTA,COROLLA AE100,1991,1500.0,Manual,Petrol,374000.0,Gampaha,2024-12-07,No Leasing,USED,Available,Available,Not_Available,Not_Available,21.65,34,3
8034,TOYOTA,COROLLA AE100,1993,1500.0,Manual,Petrol,352000.0,Negombo,2024-12-05,No Leasing,USED,Available,Available,Available,Available,23.75,32,3
8035,TOYOTA,COROLLA AE100 G TOURING,2001,1500.0,Automatic,Petrol,264000.0,Anuradapura,2024-12-17,No Leasing,USED,Available,Available,Available,Available,34.0,24,1
8036,TOYOTA,COROLLA AE100 LX LIMITED,1991,1500.0,Manual,Petrol,374000.0,Kurunegala,2025-01-21,No Leasing,USED,Available,Available,Available,Available,23.75,34,3
8037,TOYOTA,COROLLA AE100 SE LIMITED,1992,1500.0,Manual,Petrol,363000.0,Matara,2025-01-23,No Leasing,USED,Available,Available,Available,Available,12.3456792,33,3
8038,TOYOTA,COROLLA AE110,1997,1500.0,Automatic,Petrol,308000.0,Galle,2025-02-05,No Leasing,USED,Available,Available,Available,Available,39.25,28,1
8039,TOYOTA,COROLLA AE110,1999,1500.0,Automatic,Petrol,286000.0,Ratnapura,2025-02-05,No Leasing,USED,Available,Available,Available,Available,47.0,26,1
8040,TOYOTA,COROLLA AE110,1995,1500.0,Automatic,Petrol,330000.0,Gampaha,2025-02-05,No Leasing,USED,Available,Available,Available,Available,43.9,30,1
8041,TOYOTA,COROLLA AE110,1996,1500.0,Automatic,Petrol,319000.0,Kurunegala,2025-02-05,No Leasing,USED,Available,Available,Available,Available,32.75,29,1
8042,TOYOTA,COROLLA AE110,1997,1500.0,Automatic,Petrol,308000.0,Moneragala,2025-02-05,No Leasing,USED,Available,Available,Available,Available,31.75,28,1
8043,TOYOTA,COROLLA AE110,1996,1500.0,Manual,Petrol,319000.0,Minuwangoda,2025-02-05,No Leasing,USED,Available,Available,Available,Available,28.0,29,1
8044,TOYOTA,COROLLA AE110,1999,1500.0,Automatic,Petrol,286000.0,Eheliyagoda,2025-02-05,No Leasing,USED,Available,Available,Available,Available,43.2875,26,1
8045,TOYOTA,COROLLA AE110,1998,1500.0,Automatic,Petrol,297000.0,Wennappuwa,2025-02-04,No Leasing,USED,Available,Available,Available,Available,47.0,27,1
8046,TOYOTA,COROLLA AE110,1995,1490.0,Automatic,Petrol,330000.0,Colombo,2025-02-04,No Leasing,USED,Available,Available,Available,Available,36.95,30,1
8047,TOYOTA,COROLLA AE110,2003,1587.0,Manual,Petrol,242000.0,Kandy,2025-02-04,No Leasing,USED,Available,Available,Available,Available,37.5,22,1
8048,TOYOTA,COROLLA AE110,1999,1330.0,Automatic,Petrol,286000.0,Wennappuwa,2025-02-02,No Leasing,USED,Available,Available,Available,Available,41.25,26,1
8049,TOYOTA,COROLLA AE110,2000,1500.0,Manual,Petrol,275000.0,Embilipitiya,2025-02-02,Ongoing Lease,USED,Available,Available,Available,Available,44.5,25,1
8050,TOYOTA,COROLLA AE110,2008,1500.0,Automatic,Petrol,187000.0,Nugegoda,2025-02-01,No Leasing,USED,Available,Available,Available,Available,43.95,17,2
8051,TOYOTA,COROLLA AE110,1999,1490.0,Manual,Petrol,286000.0,Anuradapura,2025-02-01,Ongoing Lease,USED,Available,Available,Available,Available,44.9,26,1
8052,TOYOTA,COROLLA AE110,2008,1500.0,Automatic,Petrol,187000.0,Homagama,2025-01-31,No Leasing,USED,Available,Available,Available,Available,43.95,17,2
8053,TOYOTA,COROLLA AE110,1997,1500.0,Automatic,Petrol,308000.0,Bandaragama,2025-01-31,No Leasing,USED,Available,Available,Available,Available,37.425,28,1
8054,TOYOTA,COROLLA AE110,1997,1500.0,Automatic,Petrol,308000.0,Horana,2025-01-13,No Leasing,USED,Available,Available,Available,Available,39.75,28,1
8055,TOYOTA,COROLLA AE110,1995,1490.0,Automatic,Petrol,330000.0,Malabe,2025-01-07,No Leasing,USED,Available,Available,Available,Not_Available,36.95,30,1
8056,TOYOTA,COROLLA AE110,1998,1500.0,Automatic,Petrol,297000.0,Matara,2025-01-01,No Leasing,USED,Available,Available,Available,Available,47.0,27,1
8057,TOYOTA,COROLLA AE110,1999,1500.0,Automatic,Petrol,286000.0,Embilipitiya,2024-12-24,No Leasing,USED,Available,Available,Available,Available,40.0,26,1
8058,TOYOTA,COROLLA AE110,1997,1500.0,Automatic,Petrol,308000.0,Ratnapura,2024-12-21,No Leasing,USED,Available,Available,Available,Available,38.95,28,1
8059,TOYOTA,COROLLA AE110,1995,1500.0,Manual,Petrol,330000.0,Kegalle,2024-12-13,No Leasing,USED,Available,Available,Available,Available,30.0,30,1
8060,TOYOTA,COROLLA AE110 G GRADE,1997,1500.0,Automatic,Petrol,308000.0,Katunayake,2025-02-01,No Leasing,USED,Available,Available,Available,Available,33.5,28,1
8061,TOYOTA,COROLLA AE110 L GRADE,2008,1500.0,Automatic,Petrol,187000.0,Nugegoda,2025-01-30,No Leasing,USED,Available,Available,Available,Available,47.5,17,2
8062,TOYOTA,COROLLA AE110 RIVIERE,1999,1500.0,Automatic,Petrol,286000.0,Balangoda,2025-02-05,No Leasing,USED,Available,Available,Available,Available,47.5,26,1
8063,TOYOTA,COROLLA AE110 SE LIMITED,2008,1500.0,Automatic,Petrol,187000.0,Negombo,2025-01-11,Ongoing Lease,USED,Available,Available,Available,Available,39.25,17,1
8064,TOYOTA,COROLLA AE110 XE SALOON,1995,1500.0,Automatic,Petrol,330000.0,Balangoda,2025-02-05,No Leasing,USED,Available,Available,Available,Available,31.9,30,1
8065,TOYOTA,COROLLA AE110 XE SALOON,1997,1500.0,Automatic,Petrol,308000.0,Kurunegala,2025-01-27,No Leasing,USED,Available,Available,Available,Available,39.5,28,1
8066,TOYOTA,COROLLA AE80,1985,1290.0,Manual,Petrol,440000.0,Malabe,2025-02-05,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,10.0,40,3
8067,TOYOTA,COROLLA AE80,1986,1300.0,Manual,Petrol,429000.0,Embilipitiya,2025-01-15,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,8.2,39,3
8068,TOYOTA,COROLLA AE80,1984,1300.0,Manual,Petrol,451000.0,Homagama,2025-01-12,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,8.75,41,3
8069,TOYOTA,COROLLA AE80,1984,1300.0,Manual,Petrol,451000.0,Pannala,2025-01-11,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,12.0,41,3
8070,TOYOTA,COROLLA AE80,1986,1300.0,Manual,Petrol,429000.0,Warakapola,2025-01-05,No Leasing,USED,Available,Available,Not_Available,Not_Available,10.5,39,3
8071,TOYOTA,COROLLA AE81,1985,1500.0,Manual,Petrol,440000.0,Gampaha,2025-02-03,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,7.8,40,3
8072,TOYOTA,COROLLA AE81,1984,1450.0,Manual,Petrol,451000.0,Kegalle,2025-01-11,No Leasing,USED,Available,Available,Not_Available,Not_Available,8.9,41,3
8073,TOYOTA,COROLLA AE81,1984,1500.0,Manual,Petrol,451000.0,Panadura,2024-12-17,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,10.2,41,3
8074,TOYOTA,COROLLA AE82 GT,1986,1600.0,Manual,Petrol,429000.0,Colombo,2025-02-04,No Leasing,USED,Available,Available,Not_Available,Not_Available,32.0,39,3
8075,TOYOTA,COROLLA AE91,1989,1500.0,Manual,Petrol,396000.0,Kottawa,2025-02-04,No Leasing,USED,Available,Available,Available,Available,14.7,36,3
8076,TOYOTA,COROLLA AE91,1987,1490.0,Manual,Petrol,418000.0,Matara,2025-01-14,No Leasing,USED,Available,Available,Available,Available,16.5,38,3
8077,TOYOTA,COROLLA AE91,1988,1500.0,Manual,Petrol,407000.0,Moratuwa,2025-01-03,No Leasing,USED,Available,Available,Not_Available,Not_Available,10.65,37,3
8078,TOYOTA,COROLLA AE91 SE LIMITED G,1991,1500.0,Manual,Petrol,374000.0,Divulapitiya,2025-01-11,No Leasing,USED,Available,Available,Available,Available,23.0,34,3
8079,TOYOTA,COROLLA CE 108 L EXTRA,1997,2000.0,Automatic,Diesel,308000.0,Kandy,2025-01-24,No Leasing,USED,Available,Available,Not_Available,Not_Available,29.5,28,1
8080,TOYOTA,COROLLA CE100,1992,1995.0,Manual,Diesel,363000.0,Malabe,2025-01-22,No Leasing,USED,Available,Available,Not_Available,Not_Available,26.9,33,3
8081,TOYOTA,COROLLA CE106,1996,2000.0,Automatic,Diesel,319000.0,Gampaha,2025-02-04,No Leasing,USED,Available,Available,Not_Available,Not_Available,23.5,29,1
8082,TOYOTA,COROLLA CE108,1998,1960.0,Automatic,Diesel,297000.0,Kuliyapitiya,2024-12-20,No Leasing,USED,Available,Available,Not_Available,Not_Available,29.75,27,1
8083,TOYOTA,COROLLA CE110,1999,2000.0,Manual,Diesel,286000.0,Maharagama,2025-02-03,No Leasing,USED,Available,Available,Available,Available,35.0,26,1
8084,TOYOTA,COROLLA CE110,1997,2000.0,Automatic,Diesel,308000.0,Wattala,2025-02-01,No Leasing,USED,Available,Available,Available,Available,31.9,28,1
8085,TOYOTA,COROLLA CE110,2001,2000.0,Manual,Diesel,264000.0,Kadawatha,2025-01-26,No Leasing,USED,Available,Available,Available,Available,31.5,24,1
8086,TOYOTA,COROLLA CE110,1997,2000.0,Automatic,Diesel,308000.0,Horana,2025-01-24,No Leasing,USED,Available,Available,Available,Available,28.75,28,1
8087,TOYOTA,COROLLA CE110,1996,2000.0,Automatic,Diesel,319000.0,Colombo,2025-01-21,No Leasing,USED,Available,Available,Not_Available,Not_Available,27.5,29,1
8088,TOYOTA,COROLLA CE110 L GRADE,1998,2000.0,Automatic,Diesel,297000.0,Kottawa,2025-02-01,No Leasing,USED,Available,Available,Available,Available,39.0,27,1
8089,TOYOTA,COROLLA CE110 XE SALOON,1997,1970.0,Automatic,Diesel,308000.0,Ja-Ela,2025-02-05,No Leasing,USED,Available,Available,Available,Available,37.9,28,1
8090,TOYOTA,COROLLA CE110 XE SALOON,1997,1970.0,Automatic,Diesel,308000.0,Ja-Ela,2025-01-18,No Leasing,USED,Available,Available,Available,Available,37.9,28,1
8091,TOYOTA,COROLLA CE90,1990,1830.0,Manual,Diesel,385000.0,Homagama,2025-02-02,No Leasing,USED,Available,Available,Not_Available,Not_Available,15.884375,35,3
8092,TOYOTA,COROLLA CE90,1990,1830.0,Manual,Diesel,385000.0,Matara,2025-02-01,No Leasing,USED,Available,Available,Available,Not_Available,16.059375000000003,35,3
8093,TOYOTA,COROLLA CE90,1991,1032.0,Manual,Diesel,374000.0,Horana,2025-01-29,No Leasing,USED,Available,Available,Not_Available,Not_Available,15.95,34,3
8094,TOYOTA,COROLLA CE90,1991,1500.0,Manual,Diesel,374000.0,Piliyandala,2025-01-28,No Leasing,USED,Available,Available,Not_Available,Not_Available,15.975,34,3
8095,TOYOTA,COROLLA CE90,1990,1500.0,Manual,Diesel,385000.0,Kuliyapitiya,2025-01-03,No Leasing,USED,Not_Available,Available,Not_Available,Not_Available,15.95,35,3
8096,TOYOTA,COROLLA CE90,1991,1500.0,Manual,Diesel,374000.0,Gampaha,2024-12-09,Ongoing Lease,USED,Available,Available,Available,Available,16.0,34,3
8097,TOYOTA,COROLLA CE96,1989,2000.0,Manual,Diesel,396000.0,Kurunegala,2025-02-05,No Leasing,USED,Available,Available,Not_Available,Not_Available,16.9,36,3
8098,TOYOTA,COROLLA CE96 WAGON,1994,1850.0,Manual,Diesel,341000.0,Horana,2024-12-29,No Leasing,USED,Available,Available,Available,Not_Available,16.8,31,3
8099,TOYOTA,COROLLA DX,1994,1500.0,Manual,Petrol,341000.0,Ratnapura,2025-02-05,No Leasing,USED,Available,Available,Not_Available,Available,24.5,31,3
8100,TOYOTA,COROLLA DX,1991,1300.0,Manual,Petrol,374000.0,Matale,2024-12-23,No Leasing,USED,Not_Available,Available,Not_Available,Not_Available,14.0,34,3
8101,TOYOTA,COROLLA DX,1986,1300.0,Manual,Petrol,429000.0,Kandy,2024-12-20,No Leasing,USED,Available,Available,Not_Available,Not_Available,9.5,39,3
8102,TOYOTA,COROLLA DX,1996,1500.0,Manual,Petrol,319000.0,Gampola,2024-12-10,No Leasing,USED,Available,Available,Available,Available,24.5,29,1
8103,TOYOTA,COROLLA DX EE96 AC PS PM,1989,1300.0,Manual,Petrol,396000.0,Kegalle,2025-02-03,No Leasing,USED,Available,Available,Available,Not_Available,14.75,36,3
8104,TOYOTA,COROLLA DX KE72,1986,1300.0,Manual,Petrol,429000.0,Kottawa,2025-01-17,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,6.25,39,3
8105,TOYOTA,COROLLA DX KE74,1986,1480.0,Manual,Petrol,429000.0,Kegalle,2025-02-02,No Leasing,USED,Available,Available,Not_Available,Not_Available,13.0,39,3
8106,TOYOTA,COROLLA DX WAGON,1987,1300.0,Manual,Petrol,418000.0,Kurunegala,2025-02-05,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,13.5,38,3
8107,TOYOTA,COROLLA DX WAGON,1986,1500.0,Manual,Petrol,429000.0,Kurunegala,2025-02-03,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,10.4,39,3
8108,TOYOTA,COROLLA DX WAGON,1989,1300.0,Manual,Petrol,396000.0,Ratnapura,2025-02-02,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,11.75,36,3
8109,TOYOTA,COROLLA DX WAGON,1984,1500.0,Manual,Petrol,451000.0,Kurunegala,2025-02-02,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,9.5,41,3
8110,TOYOTA,COROLLA DX WAGON,1987,1300.0,Manual,Petrol,418000.0,Moneragala,2025-01-28,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,12.8,38,3
8111,TOYOTA,COROLLA DX WAGON,1987,1500.0,Manual,Petrol,418000.0,Gampaha,2025-01-13,No Leasing,USED,Available,Available,Available,Not_Available,15.1,38,3
8112,TOYOTA,COROLLA DX WAGON,1989,1470.0,Manual,Petrol,396000.0,Colombo,2025-01-13,No Leasing,NEW,Available,Not_Available,Not_Available,Not_Available,12.9,36,3
8113,TOYOTA,COROLLA DX WAGON,1984,1300.0,Manual,Petrol,451000.0,Kurunegala,2025-01-26,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,13.0,41,3
8114,TOYOTA,COROLLA DX WAGON,1989,1500.0,Manual,Petrol,396000.0,Colombo,2025-01-25,No Leasing,NEW,Available,Not_Available,Not_Available,Not_Available,12.5,36,3
8115,TOYOTA,COROLLA DX WAGON,1987,1500.0,Manual,Petrol,418000.0,Gampaha,2025-01-03,No Leasing,USED,Available,Available,Available,Available,15.1,38,3
8116,TOYOTA,COROLLA DX WAGON,1996,1500.0,Automatic,Petrol,319000.0,Weligama,2024-12-17,No Leasing,USED,Available,Available,Not_Available,Not_Available,16.125,29,1
8117,TOYOTA,COROLLA DX WAGON,1987,1420.0,Manual,Petrol,418000.0,Pannala,2024-12-13,No Leasing,USED,Available,Available,Not_Available,Not_Available,12.75,38,3
8118,TOYOTA,COROLLA DX WAGON,1987,1500.0,Manual,Petrol,418000.0,Nittambuwa,2024-12-11,No Leasing,USED,Available,Available,Not_Available,Not_Available,9.125,38,3
8119,TOYOTA,COROLLA DX WAGON EE106,1991,1300.0,Automatic,Petrol,374000.0,Kaduwela,2025-01-30,No Leasing,USED,Available,Available,Available,Not_Available,22.0,34,3
8120,TOYOTA,COROLLA DX WAGON EE96,1989,1300.0,Manual,Petrol,396000.0,Kadawatha,2025-01-31,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,15.0,36,3
8121,TOYOTA,COROLLA DX WAGON EE98,1991,1500.0,Manual,Petrol,374000.0,Dankotuwa,2025-02-01,No Leasing,USED,Available,Available,Available,Available,20.75,34,3
8122,TOYOTA,COROLLA DX WAGON KE72 HIGH ROOF,1985,1200.0,Manual,Petrol,440000.0,Matale,2025-01-31,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,9.25,40,3
8123,TOYOTA,COROLLA DX WAGON KE74,1986,1500.0,Manual,Petrol,429000.0,Kegalle,2024-12-08,No Leasing,USED,Not_Available,Available,Not_Available,Not_Available,8.0,39,3
8124,TOYOTA,COROLLA E80,1996,1350.0,Manual,Petrol,319000.0,Kalutara,2025-01-17,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,10.0,29,1
8125,TOYOTA,COROLLA EE100R,1993,1300.0,Manual,Petrol,352000.0,Anuradapura,2025-01-12,No Leasing,USED,Available,Available,Available,Available,25.3,32,3
8126,TOYOTA,COROLLA EE102,1997,1500.0,Manual,Petrol,308000.0,Kurunegala,2025-01-24,No Leasing,USED,Available,Available,Available,Available,22.75,28,1
8127,TOYOTA,COROLLA EE110,1997,1300.0,Manual,Petrol,308000.0,Negombo,2024-12-05,No Leasing,USED,Available,Available,Available,Available,33.5,28,1
8128,TOYOTA,COROLLA EE111,2000,1330.0,Automatic,Petrol,275000.0,Malabe,2025-02-03,No Leasing,USED,Available,Available,Available,Available,37.9,25,1
8129,TOYOTA,COROLLA EE111,1997,1330.0,Automatic,Petrol,308000.0,Kegalle,2025-01-31,No Leasing,USED,Available,Available,Not_Available,Not_Available,33.0,28,1
8130,TOYOTA,COROLLA EE90,1990,1300.0,Manual,Petrol,385000.0,Elpitiya,2024-12-28,No Leasing,USED,Available,Available,Not_Available,Available,16.0,35,3
8131,TOYOTA,COROLLA EE90,1988,1330.0,Manual,Petrol,407000.0,Mirigama,2024-12-10,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,14.5,37,3
8132,TOYOTA,COROLLA EE96,1989,1300.0,Manual,Petrol,396000.0,Kegalle,2025-02-01,No Leasing,USED,Available,Available,Available,Not_Available,14.75,36,3
8133,TOYOTA,COROLLA EE96,1989,1300.0,Manual,Petrol,396000.0,Moratuwa,2025-01-28,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,15.5,36,3
8134,TOYOTA,COROLLA EE96,1991,1300.0,Manual,Petrol,374000.0,Negombo,2025-01-12,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,17.5,34,3
8135,TOYOTA,COROLLA EE96 DX WAGON,1988,1300.0,Manual,Petrol,407000.0,Matale,2025-01-13,No Leasing,USED,Available,Available,Not_Available,Not_Available,16.5,37,3
8136,TOYOTA,COROLLA EE98,1997,1500.0,Manual,Petrol,308000.0,Kandy,2025-01-30,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,14.75,28,1
8137,TOYOTA,COROLLA ELEPHANT BACK,1995,1500.0,Manual,Petrol,330000.0,Ja-Ela,2024-12-12,No Leasing,USED,Available,Available,Not_Available,Not_Available,23.0,30,1
8138,TOYOTA,COROLLA ELEPHANT BACK CE 108,1997,1970.0,Automatic,Diesel,308000.0,Polonnaruwa,2025-01-25,No Leasing,USED,Available,Available,Not_Available,Not_Available,31.4,28,1
8139,TOYOTA,COROLLA ELEPHANT BACK CE106,1996,2000.0,Manual,Diesel,319000.0,Kandy,2024-12-27,No Leasing,USED,Available,Available,Not_Available,Not_Available,23.0,29,1
8140,TOYOTA,COROLLA ELEPHANT BACK EE103,1996,1500.0,Manual,Petrol,319000.0,Ratnapura,2025-02-04,No Leasing,USED,Available,Available,Not_Available,Not_Available,23.8,29,1
8141,TOYOTA,COROLLA ELEPHANT BACK EE103,2000,1500.0,Automatic,Petrol,275000.0,Wennappuwa,2025-02-02,No Leasing,USED,Available,Available,Not_Available,Not_Available,31.9,25,1
8142,TOYOTA,COROLLA ELEPHANT BACK EE105,1993,1330.0,Manual,Petrol,352000.0,Ratnapura,2025-02-04,No Leasing,USED,Available,Available,Not_Available,Not_Available,19.8,32,3
8143,TOYOTA,COROLLA ELEPHANT BACK G TOURING,1998,2000.0,Automatic,Diesel,297000.0,Gampaha,2025-01-05,No Leasing,USED,Available,Available,Available,Available,25.5,27,1
8144,TOYOTA,COROLLA ELEPHANT BACK WAGON,1996,1300.0,Automatic,Petrol,319000.0,Negombo,2025-02-01,No Leasing,USED,Available,Available,Available,Available,26.0,29,1
8145,TOYOTA,COROLLA FIELDER,2013,1500.0,Automatic,Hybrid,132000.0,Kegalle,2024-12-15,No Leasing,USED,Available,Available,Available,Available,84.5,12,2
8146,TOYOTA,COROLLA G EDITION,1991,1300.0,Manual,Petrol,374000.0,Bentota,2025-02-04,No Leasing,USED,Available,Available,Available,Not_Available,16.9,34,3
8147,TOYOTA,COROLLA G TOURING,2002,1500.0,Manual,Petrol,253000.0,Gampaha,2025-01-27,No Leasing,USED,Available,Available,Available,Available,32.0,23,1
8148,TOYOTA,COROLLA GL WAGON EE 98 V,1991,1500.0,Manual,Petrol,374000.0,Piliyandala,2024-12-04,No Leasing,USED,Available,Available,Not_Available,Not_Available,16.5,34,3
8149,TOYOTA,COROLLA KE 74,1985,1500.0,Manual,Petrol,440000.0,Kottawa,2025-01-11,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,7.0,40,3
8150,TOYOTA,COROLLA KE50,1976,1200.0,Manual,Petrol,539000.0,Colombo,2025-01-04,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,12.7,49,3
8151,TOYOTA,COROLLA KE70,1979,1300.0,Manual,Petrol,506000.0,Piliyandala,2025-01-20,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,7.5,46,3
8152,TOYOTA,COROLLA KE72,1988,1300.0,Manual,Petrol,407000.0,Gampaha,2025-02-05,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,12.5,37,3
8153,TOYOTA,COROLLA KE72,1984,1400.0,Manual,Petrol,451000.0,Minuwangoda,2025-01-12,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,7.95,41,3
8154,TOYOTA,COROLLA KE72,1983,1300.0,Manual,Petrol,462000.0,Kadawatha,2025-01-06,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,8.45,42,3
8155,TOYOTA,COROLLA KE72,1986,1290.0,Manual,Petrol,429000.0,Batticaloa,2025-01-22,No Leasing,USED,Not_Available,Available,Available,Available,11.0,39,3
8156,TOYOTA,COROLLA KE72,1984,1300.0,Manual,Petrol,451000.0,Kegalle,2024-12-15,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,7.95,41,3
8157,TOYOTA,COROLLA KE72 DX WAGON,1989,1300.0,Manual,Petrol,396000.0,Kalutara,2025-02-04,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,10.9,36,3
8158,TOYOTA,COROLLA KE74,1986,1500.0,Manual,Petrol,429000.0,Nawala,2024-12-09,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,9.0,39,3
8159,TOYOTA,COROLLA LIMITED,1993,1980.0,Automatic,Diesel,352000.0,Kandy,2025-01-21,No Leasing,USED,Available,Available,Available,Available,22.5,32,3
8160,TOYOTA,COROLLA LX,1997,1970.0,Automatic,Diesel,308000.0,Nugegoda,2024-12-19,No Leasing,USED,Available,Available,Not_Available,Not_Available,26.0,28,1
8161,TOYOTA,COROLLA NZE121,2002,1490.0,Automatic,Petrol,253000.0,Batticaloa,2025-01-07,No Leasing,USED,Available,Available,Available,Available,56.0,23,1
8162,TOYOTA,COROLLA SAI,2010,2300.0,Automatic,Hybrid,165000.0,Kurunegala,2025-02-04,No Leasing,USED,Available,Available,Available,Available,89.5,15,2
8163,TOYOTA,COROLLA SPRINTER,2000,1300.0,Automatic,Petrol,275000.0,Dambulla,2025-02-04,No Leasing,USED,Available,Available,Available,Available,43.0,25,1
8164,TOYOTA,COROLLA SPRINTER,1997,1500.0,Manual,Petrol,308000.0,Kandy,2025-01-17,No Leasing,USED,Available,Available,Available,Available,23.5,28,1
8165,TOYOTA,COROLLA SPRINTER,1997,2000.0,Automatic,Diesel,308000.0,Moneragala,2025-01-15,No Leasing,USED,Available,Available,Available,Available,34.5,28,1
8166,TOYOTA,COROLLA SPRINTER,1997,1330.0,Automatic,Petrol,308000.0,Colombo,2025-01-21,No Leasing,USED,Available,Not_Available,Not_Available,Available,30.75,28,1
8167,TOYOTA,COROLLA SPRINTER 110,1997,1500.0,Automatic,Petrol,308000.0,Kaduwela,2025-02-05,No Leasing,USED,Available,Available,Available,Available,30.9,28,1
8168,TOYOTA,COROLLA SPRINTER 110,1995,1400.0,Automatic,Petrol,330000.0,Kaduwela,2025-01-31,No Leasing,USED,Available,Available,Available,Available,30.9,30,1
8169,TOYOTA,COROLLA SPRINTER 110,1996,1300.0,Automatic,Petrol,319000.0,Kaduwela,2025-01-31,No Leasing,USED,Available,Available,Not_Available,Available,28.9,29,1
8170,TOYOTA,COROLLA WAGON,2000,2000.0,Manual,Diesel,275000.0,Horana,2025-02-02,No Leasing,USED,Available,Available,Available,Not_Available,26.9,25,1
8171,TOYOTA,COROLLA WAGON,1995,1970.0,Automatic,Diesel,330000.0,Piliyandala,2025-01-29,No Leasing,USED,Available,Available,Not_Available,Available,24.5,30,1
8172,TOYOTA,COROLLA WAGON,1991,1300.0,Manual,Petrol,374000.0,Dehiwala-Mount-Lavinia,2025-01-28,No Leasing,USED,Available,Available,Not_Available,Not_Available,20.45,34,3
8173,TOYOTA,COROLLA WAGON,1996,1800.0,Manual,Diesel,319000.0,Kurunegala,2025-01-04,No Leasing,USED,Available,Available,Not_Available,Not_Available,24.5,29,1
8174,TOYOTA,COROLLA WAGON,1991,1300.0,Manual,Petrol,374000.0,Negombo,2024-12-16,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,17.75,34,3
8175,TOYOTA,COROLLA WAGON 103,1997,1490.0,Automatic,Petrol,308000.0,Kalmunai,2024-12-04,No Leasing,USED,Available,Available,Not_Available,Available,31.0,28,1
8176,TOYOTA,COROLLA WAGON CE 108,1998,2000.0,Automatic,Diesel,297000.0,Gampaha,2025-02-05,No Leasing,USED,Available,Available,Not_Available,Not_Available,25.9,27,1
8177,TOYOTA,COROLLA WAGON CE100,1997,2000.0,Automatic,Diesel,308000.0,Kandy,2025-02-02,No Leasing,USED,Available,Available,Available,Available,33.75,28,1
8178,TOYOTA,COROLLA WAGON EE96,1992,1300.0,Manual,Petrol,363000.0,Kegalle,2025-01-01,No Leasing,USED,Available,Available,Available,Not_Available,15.9,33,3
8179,TOYOTA,COROLLA WAGON ELEPHANT BACK,2000,2000.0,Manual,Diesel,275000.0,Horana,2025-01-06,No Leasing,USED,Available,Available,Available,Not_Available,26.9,25,1
8180,TOYOTA,COROLLA WAGON ELEPHANTBACK,2000,2000.0,Manual,Diesel,275000.0,Kalutara,2025-01-30,No Leasing,USED,Available,Available,Available,Not_Available,26.9,25,1
8181,TOYOTA,COROLLA XE SALOON,1991,1500.0,Manual,Petrol,374000.0,Kalutara,2025-01-30,No Leasing,USED,Available,Available,Available,Available,22.0,34,3
8182,TOYOTA,COROLLANZE121 G GRADE,2001,1500.0,Automatic,Petrol,264000.0,Nugegoda,2025-01-17,No Leasing,USED,Available,Available,Available,Available,53.95,24,1
8183,TOYOTA,CORONA,1990,1970.0,Manual,Diesel,385000.0,Kadawatha,2025-02-05,No Leasing,USED,Available,Available,Available,Available,14.75,35,3
8184,TOYOTA,CORONA,1993,1970.0,Manual,Diesel,352000.0,Mirigama,2025-02-04,No Leasing,USED,Available,Not_Available,Not_Available,Not_Available,18.5,32,3
8185,TOYOTA,CORONA,1997,1300.0,Manual,Petrol,308000.0,Colombo,2025-02-04,No Leasing,USED,Available,Available,Not_Available,Not_Available,13.5,28,1
